uuid,timestamp,datetime_utc,date,num_empleado,name,branch,telegram_id,uid_tarjeta,event_type,device_name,status,arquetipo
7872d73f-e389-bcaf-074b-927e54e28fa6,1743054600,2025-03-27T05:50:00Z,2025-03-27,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,salida,Checador_RamosArizpe_01,success,operador_produccion
4ca15720-22b8-952e-e11b-17190f9d7819,1743054660,2025-03-27T05:51:00Z,2025-03-27,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
1c3892e8-f2cf-cd63-80ab-4b7f2e968660,1743059460,2025-03-27T07:11:00Z,2025-03-27,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
cc361369-2636-c245-69b8-8f333c5d815e,1743060660,2025-03-27T07:31:00Z,2025-03-27,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
b4299924-c098-6750-4741-9b4834ae4abd,1743060780,2025-03-27T07:33:00Z,2025-03-27,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
1ab01dc1-39db-7ebb-7538-c985c533af2d,1743061800,2025-03-27T07:50:00Z,2025-03-27,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
e6fb976b-b95f-22d5-30ef-d76b16884399,1743062100,2025-03-27T07:55:00Z,2025-03-27,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
af61e25e-ec68-74df-1c63-c39b6675b033,1743062220,2025-03-27T07:57:00Z,2025-03-27,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
ce7968b7-f6c8-b8b9-d915-56643d274ad5,1743062400,2025-03-27T08:00:00Z,2025-03-27,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,permiso,Checador_Saltillo_01,success,normal
685c0862-e9e0-2d8d-24f3-84efdf3d3d65,1743062400,2025-03-27T08:00:00Z,2025-03-27,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,falta,Checador_RamosArizpe_01,success,operador_produccion
efca07ae-f17e-4a71-eb22-ec1d4df6ff4f,1743062520,2025-03-27T08:02:00Z,2025-03-27,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
651c21fd-efda-849e-8c67-43e15f9209ec,1743062820,2025-03-27T08:07:00Z,2025-03-27,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
921f266f-c450-2052-86a8-f21a010e622b,1743063720,2025-03-27T08:22:00Z,2025-03-27,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
f261b082-7387-d450-1ec8-3cebc201526f,1743064500,2025-03-27T08:35:00Z,2025-03-27,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
0e5dd462-cbd0-0ef2-530a-37df0bc61066,1743064680,2025-03-27T08:38:00Z,2025-03-27,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
b013b8e4-6872-9600-bff4-9e0659e3f0f6,1743094380,2025-03-27T16:53:00Z,2025-03-27,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
ae8a7813-90e0-a95b-697c-392387fa841a,1743094500,2025-03-27T16:55:00Z,2025-03-27,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
fb9c7376-9232-cc60-3bae-eb8eed569361,1743094680,2025-03-27T16:58:00Z,2025-03-27,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
9c8aa872-0214-1a68-952d-986c16db8a18,1743094740,2025-03-27T16:59:00Z,2025-03-27,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
bb1a56bd-afae-a21d-a547-20e088be9288,1743094920,2025-03-27T17:02:00Z,2025-03-27,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
213a839c-decc-87f2-6f98-e008f9c20003,1743095100,2025-03-27T17:05:00Z,2025-03-27,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
e32a8787-1824-6315-ad49-e0727f843004,1743095280,2025-03-27T17:08:00Z,2025-03-27,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
4f64710a-5dbf-fb1f-0c8b-2089a94c8612,1743095940,2025-03-27T17:19:00Z,2025-03-27,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
de36390a-b030-9415-ef21-db2c0143d636,1743101880,2025-03-27T18:58:00Z,2025-03-27,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
5373bf4d-5da4-9cb9-2fdc-999289718eea,1743102420,2025-03-27T19:07:00Z,2025-03-27,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
43299780-1d2c-2721-7522-0646327375bf,1743102420,2025-03-27T19:07:00Z,2025-03-27,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,hora_extra,Checador_Saltillo_01,success,supervisor
cf265489-2ec7-5a83-bffa-7a4f0f1972db,1743104040,2025-03-27T19:34:00Z,2025-03-27,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
c979ff8f-cb8a-051a-b279-13d5eec335f7,1743113040,2025-03-27T22:04:00Z,2025-03-27,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
14308e24-709b-5f65-ea3e-442f23cdec84,1743141360,2025-03-28T05:56:00Z,2025-03-28,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
2a873e02-a2ed-50b9-de4c-f8bc1bf43b9f,1743146160,2025-03-28T07:16:00Z,2025-03-28,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
9645f0e4-647d-c392-9c7e-b575637ddcd6,1743147000,2025-03-28T07:30:00Z,2025-03-28,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
0d93d08b-7842-cbc6-a001-1ba60a148b9f,1743147180,2025-03-28T07:33:00Z,2025-03-28,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
caa81f13-9cdd-39a7-b01b-a134544ee743,1743148200,2025-03-28T07:50:00Z,2025-03-28,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
3a6fd931-5358-30aa-928b-9e4d03c50ab3,1743148380,2025-03-28T07:53:00Z,2025-03-28,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
c0d98272-e52e-1409-b1a6-3ccfd597ea14,1743148500,2025-03-28T07:55:00Z,2025-03-28,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
90d9170c-f2de-c75c-90fc-c9f12ddc756b,1743148620,2025-03-28T07:57:00Z,2025-03-28,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
bada092a-5e4c-dce6-1453-9cdb1ec88633,1743148680,2025-03-28T07:58:00Z,2025-03-28,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
b8f73fad-9937-c931-c333-59b960857b5f,1743148800,2025-03-28T08:00:00Z,2025-03-28,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,falta,Checador_RamosArizpe_01,success,operador_produccion
0d99c071-f7c8-435f-8c83-bc68e6ace59a,1743149040,2025-03-28T08:04:00Z,2025-03-28,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
20126ebb-fc9b-519a-d3a8-1c4fd3ec1562,1743149340,2025-03-28T08:09:00Z,2025-03-28,EMP008,Carlos González Martínez,Ramos Arizpe,7567496105,038A39D5E0,entrada,Checador_RamosArizpe_01,success,nuevo_ingreso
7f671eec-3da7-0577-aee1-e86b9ea556aa,1743150000,2025-03-28T08:20:00Z,2025-03-28,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
52d36897-d644-2365-1b27-65f6f38324f7,1743150180,2025-03-28T08:23:00Z,2025-03-28,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
a0dbfca2-743c-fb6b-7ad7-c891a8d791b6,1743180780,2025-03-28T16:53:00Z,2025-03-28,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
dd9d2e4d-483e-dd69-dc7a-bd161c153057,1743180840,2025-03-28T16:54:00Z,2025-03-28,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
aab612c9-415d-174a-75a6-69814104a8b5,1743180900,2025-03-28T16:55:00Z,2025-03-28,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
7ec59e55-1b98-d67e-ccc8-8dc68127a367,1743181020,2025-03-28T16:57:00Z,2025-03-28,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
358893f1-280b-0996-517e-71e047e5df56,1743181200,2025-03-28T17:00:00Z,2025-03-28,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
0693d01a-cfd6-bb31-0fcc-85202c2de0bd,1743181260,2025-03-28T17:01:00Z,2025-03-28,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,olvido_entrada,Checador_Monterrey_01,warning,impuntual
aaa54056-7928-913d-51f8-8167796c39ad,1743181260,2025-03-28T17:01:00Z,2025-03-28,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
a8b680fb-6cf4-d2fd-d37f-605971d764ba,1743181380,2025-03-28T17:03:00Z,2025-03-28,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
235d2722-aa78-98aa-95b2-868bac92275a,1743181980,2025-03-28T17:13:00Z,2025-03-28,EMP008,Carlos González Martínez,Ramos Arizpe,7567496105,038A39D5E0,salida,Checador_RamosArizpe_01,success,nuevo_ingreso
0a58f43c-5bda-0655-f06d-ca247bc6e121,1743182040,2025-03-28T17:14:00Z,2025-03-28,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
9e3b37e6-75c4-1c37-8eea-487f9d3cc9ca,1743184080,2025-03-28T17:48:00Z,2025-03-28,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
b4bba73f-ac70-51d1-d051-267f2c2ac34b,1743185220,2025-03-28T18:07:00Z,2025-03-28,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
1eb1dc0c-75f0-06c0-955d-307823447519,1743189180,2025-03-28T19:13:00Z,2025-03-28,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
3c1a8ce2-95ec-ec2c-0798-3bc0579744ba,1743190620,2025-03-28T19:37:00Z,2025-03-28,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
c2b2547d-ac3c-ebe3-7c35-b2747a57772b,1743190620,2025-03-28T19:37:00Z,2025-03-28,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,hora_extra,Checador_RamosArizpe_01,success,workaholic
3df359d6-5a6d-4596-3580-17d63eceff5e,1743199260,2025-03-28T22:01:00Z,2025-03-28,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
f9b5a1db-525e-acaf-8b67-cdcd5578126e,1743228360,2025-03-29T06:06:00Z,2025-03-29,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
0ab74b5d-fcd4-9681-ca09-7b17951b2503,1743404580,2025-03-31T07:03:00Z,2025-03-31,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
82c56b21-2430-12da-b185-0eb85f90fc87,1743405540,2025-03-31T07:19:00Z,2025-03-31,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
ed9a7dd6-0c07-5053-cd4f-75e6448f3dbc,1743406500,2025-03-31T07:35:00Z,2025-03-31,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
690dc911-c958-1c41-32bf-07aee2d4c43c,1743407580,2025-03-31T07:53:00Z,2025-03-31,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
35910434-d342-66c9-4d88-136e67f778de,1743407640,2025-03-31T07:54:00Z,2025-03-31,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
a30c1e0e-69cd-a159-e53d-fc49f7410b94,1743407700,2025-03-31T07:55:00Z,2025-03-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
49a23a89-e6b5-a92c-771a-d655cdfc6ee0,1743408000,2025-03-31T08:00:00Z,2025-03-31,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,falta,Checador_Saltillo_01,success,impuntual
64eec4c1-9714-fadc-b3c4-d0306e84e832,1743408000,2025-03-31T08:00:00Z,2025-03-31,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,falta,Checador_Saltillo_01,success,normal
6b7d71bc-1795-6e87-3902-d8a7e5ae288f,1743408000,2025-03-31T08:00:00Z,2025-03-31,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,permiso,Checador_RamosArizpe_01,success,operador_produccion
cc29a582-8167-86fa-e7e5-5d10e3a14f5d,1743408000,2025-03-31T08:00:00Z,2025-03-31,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
8494205c-34ef-2552-ab28-6d090af57e60,1743408420,2025-03-31T08:07:00Z,2025-03-31,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
25fd72f4-fbb6-1ff7-8149-61366bc822f4,1743408780,2025-03-31T08:13:00Z,2025-03-31,EMP008,Carlos González Martínez,Ramos Arizpe,7567496105,038A39D5E0,entrada,Checador_RamosArizpe_01,success,nuevo_ingreso
c3bd7384-176c-c975-673a-0c97987e828b,1743409260,2025-03-31T08:21:00Z,2025-03-31,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
f28a030b-532d-a8fe-73fe-7e1df36deb13,1743410580,2025-03-31T08:43:00Z,2025-03-31,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,entrada,Checador_Saltillo_01,success,problemas_personales
d1303a7a-aca1-9386-7feb-5020e417eadf,1743440160,2025-03-31T16:56:00Z,2025-03-31,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
0a3731ab-0be3-534a-e1ad-640c7463835e,1743440220,2025-03-31T16:57:00Z,2025-03-31,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
0c71aae2-7f80-8dbc-adc0-1c1fe3ea46a8,1743440340,2025-03-31T16:59:00Z,2025-03-31,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
dcffd7b6-361c-2373-211b-20eb91b45e06,1743440400,2025-03-31T17:00:00Z,2025-03-31,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,salida,Checador_Saltillo_01,success,problemas_personales
17d8e814-b669-c307-487a-2d8b424c330b,1743440700,2025-03-31T17:05:00Z,2025-03-31,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
743de03a-e05c-1fb9-2e0e-f4aae65e0ac3,1743440760,2025-03-31T17:06:00Z,2025-03-31,EMP008,Carlos González Martínez,Ramos Arizpe,7567496105,038A39D5E0,salida,Checador_RamosArizpe_01,success,nuevo_ingreso
4bb88157-07f6-008e-0426-fe7b060476dd,1743441120,2025-03-31T17:12:00Z,2025-03-31,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
f6496cde-fca5-4576-8523-93d79a5d376e,1743444240,2025-03-31T18:04:00Z,2025-03-31,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
ea4cd607-8e48-7a8c-e3e4-79461fcfcb8e,1743444420,2025-03-31T18:07:00Z,2025-03-31,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
a2b03c4b-7c96-6b55-2f8d-8ded6c4c450b,1743448740,2025-03-31T19:19:00Z,2025-03-31,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
f9f209ab-7d77-71f8-a948-ec667a59697d,1743450900,2025-03-31T19:55:00Z,2025-03-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
bb19f0fe-c5cb-fedd-5268-c87947d1931c,1743450900,2025-03-31T19:55:00Z,2025-03-31,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,hora_extra,Checador_RamosArizpe_01,success,workaholic
a691c0e6-1600-b3cf-3f0e-3075aa68a301,1743457920,2025-03-31T21:52:00Z,2025-03-31,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
2f9997c3-916e-fd7b-7cc2-89b795b45992,1743487260,2025-04-01T06:01:00Z,2025-04-01,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
df748fb5-d5e6-162f-8efa-daa15a5ed7eb,1743491100,2025-04-01T07:05:00Z,2025-04-01,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
8c277f18-2d6d-0a43-a4ce-98efdb60cc10,1743491700,2025-04-01T07:15:00Z,2025-04-01,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
e3e103bb-ae8e-6075-5eeb-c61856282768,1743492660,2025-04-01T07:31:00Z,2025-04-01,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
d78c57d3-5088-50d3-2fe5-b14023ea7956,1743492900,2025-04-01T07:35:00Z,2025-04-01,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
067b0c70-ad3c-919f-d0dc-b7a3ef0ad184,1743493980,2025-04-01T07:53:00Z,2025-04-01,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,entrada,Checador_Monterrey_01,success,puntual
e661b181-46a9-5d1a-5955-d6c3639b5d1d,1743494040,2025-04-01T07:54:00Z,2025-04-01,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,entrada,Checador_Monterrey_01,success,puntual
6c02c976-1e73-b307-f375-90d373dd8d31,1743494220,2025-04-01T07:57:00Z,2025-04-01,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,entrada,Checador_RamosArizpe_01,success,normal
cc535c3e-52bb-530d-486f-ac8fa4c5dae5,1743494400,2025-04-01T08:00:00Z,2025-04-01,EMP005,Alejandro Figueroa Campos,Saltillo,1240251661,1AC826A6FC,incapacidad,Checador_Saltillo_01,success,problemas_personales
c3f86f2d-436c-9e18-6b2b-0c271eec0480,1743494400,2025-04-01T08:00:00Z,2025-04-01,EMP008,Carlos González Martínez,Ramos Arizpe,7567496105,038A39D5E0,falta,Checador_RamosArizpe_01,success,nuevo_ingreso
bdedcb7a-d5ba-304c-4603-c9eed463c183,1743494520,2025-04-01T08:02:00Z,2025-04-01,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
239a046d-7991-2c51-2c64-9adfa998c8e1,1743494640,2025-04-01T08:04:00Z,2025-04-01,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
f6478986-a391-7c99-4c95-5f6a966b1964,1743495600,2025-04-01T08:20:00Z,2025-04-01,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,entrada,Checador_Saltillo_01,success,impuntual
b9e89990-769e-b31c-2683-0a4c813325f1,1743495600,2025-04-01T08:20:00Z,2025-04-01,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,entrada,Checador_Monterrey_01,success,impuntual
da743152-627b-41a1-ffd6-f23232ffe294,1743526320,2025-04-01T16:52:00Z,2025-04-01,EMP001,Fernando Jiménez Cruz,Saltillo,7825844140,05DA846A32,salida,Checador_Saltillo_01,success,impuntual
96721e98-5d84-16e0-60e6-96ffa75743f9,1743526380,2025-04-01T16:53:00Z,2025-04-01,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,salida,Checador_Saltillo_01,success,normal
78494ae5-76c3-97c2-2dbd-c89a75b3452a,1743526620,2025-04-01T16:57:00Z,2025-04-01,EMP015,Miguel Vargas Silva,Monterrey,1469306919,66E4D58E72,salida,Checador_Monterrey_01,success,puntual
49d93a08-277e-0fbc-6acf-f20fd707cb6d,1743526920,2025-04-01T17:02:00Z,2025-04-01,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,salida,Checador_Saltillo_01,success,normal
38f9faed-25c8-5224-d202-d65bbdf1de53,1743527100,2025-04-01T17:05:00Z,2025-04-01,EMP013,Juan Pérez García,Monterrey,2419179580,78F64F7FD6,salida,Checador_Monterrey_01,success,puntual
aa2223a9-7a25-90fc-d912-18a9ee2291ef,1743527340,2025-04-01T17:09:00Z,2025-04-01,EMP012,Isabel Ramos Peña,Monterrey,1519709079,72A0770217,salida,Checador_Monterrey_01,success,impuntual
63436870-57d9-f647-4cda-ebf498f9bfb4,1743527640,2025-04-01T17:14:00Z,2025-04-01,EMP010,Ana Sánchez Ruiz,Ramos Arizpe,9285415473,971722F244,salida,Checador_RamosArizpe_01,success,normal
b7dabc68-60ca-5ead-31a0-8f668402837a,1743528780,2025-04-01T17:33:00Z,2025-04-01,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,salida,Checador_Monterrey_01,success,supervisor
f8c59ac6-133c-a9cf-13f8-e789b1e93b1a,1743530580,2025-04-01T18:03:00Z,2025-04-01,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,salida,Checador_RamosArizpe_01,success,workaholic
60e12973-6602-37ed-aa42-92035c784ca4,1743532200,2025-04-01T18:30:00Z,2025-04-01,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,salida,Checador_RamosArizpe_01,success,workaholic
d0b1fde0-31f3-f0c0-22f3-f0687c0f549d,1743534420,2025-04-01T19:07:00Z,2025-04-01,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,salida,Checador_Saltillo_01,success,supervisor
816462cb-8fc3-d7d3-f6bd-80c7624a2a50,1743534420,2025-04-01T19:07:00Z,2025-04-01,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,hora_extra,Checador_Saltillo_01,success,supervisor
2268645f-70bf-1783-8966-f42be5ecb9dc,1743544380,2025-04-01T21:53:00Z,2025-04-01,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,entrada,Checador_RamosArizpe_01,success,operador_produccion
0ae700f7-9d0a-afe2-adc8-a219f4de6a69,1743544380,2025-04-01T21:53:00Z,2025-04-01,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,entrada,Checador_Monterrey_01,success,operador_produccion
74f9bd90-2e84-98c6-7c74-eb6a78b6a293,1743573180,2025-04-02T05:53:00Z,2025-04-02,EMP014,María López Hernández,Monterrey,1405126228,DBDDE131CA,salida,Checador_Monterrey_01,success,operador_produccion
e7235658-e648-d7ae-7830-4c6c79eb1797,1743573900,2025-04-02T06:05:00Z,2025-04-02,EMP009,Diana Mendoza Aguilar,Ramos Arizpe,4919706735,964B50AF03,salida,Checador_RamosArizpe_01,success,operador_produccion
1ac2c99a-7cd6-572f-301b-5b4e62934e8e,1743577980,2025-04-02T07:13:00Z,2025-04-02,EMP007,Patricia Torres Castro,Ramos Arizpe,7483366056,21345D2CCE,entrada,Checador_RamosArizpe_01,success,workaholic
b9a807ba-66dc-e997-b2c4-54a4dedbcef9,1743578520,2025-04-02T07:22:00Z,2025-04-02,EMP006,Roberto Navarro León,Ramos Arizpe,8055995058,48478DCB74,entrada,Checador_RamosArizpe_01,success,workaholic
1529e6f5-2ad1-1fe8-7d1b-695e71a0449d,1743578880,2025-04-02T07:28:00Z,2025-04-02,EMP002,Carmen Estrada Bravo,Saltillo,2631775357,BB81E3C29B,entrada,Checador_Saltillo_01,success,supervisor
b2574bf7-2439-6800-10c6-9c57ac49b6e2,1743579060,2025-04-02T07:31:00Z,2025-04-02,EMP011,Luis Ramírez Flores,Monterrey,8128575500,58D669CBEE,entrada,Checador_Monterrey_01,success,supervisor
5a578607-67e5-4646-8430-f0fa390fecf5,1743580440,2025-04-02T07:54:00Z,2025-04-02,EMP003,Laura Ortiz Reyes,Saltillo,3479708607,2179273C8E,entrada,Checador_Saltillo_01,success,normal
7c98756f-e288-109d-b8a9-b01424dcea07,1743580560,2025-04-02T07:56:00Z,2025-04-02,EMP004,José Rivera Morales,Saltillo,2566942273,BB682575EC,entrada,Checador_Saltillo_01,success,normal
